date,year,month,day,day_of_year,day_of_week,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,is_weekend,location,latitude,longitude,years_since_2010
2010-06-23,2010,6,23,174,2,22.6,18.9,27.3,4.4,55.3,1004.2,10.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-24,2010,6,24,175,3,24.0,18.7,28.0,8.7,81.9,1019.0,6.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-25,2010,6,25,176,4,23.5,19.1,28.0,2.7,41.0,995.4,7.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-26,2010,6,26,177,5,21.8,17.7,25.6,3.6,65.8,1018.0,10.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-27,2010,6,27,178,6,24.0,18.8,28.0,5.6,76.4,1006.5,11.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-28,2010,6,28,179,0,25.0,21.2,28.0,3.2,73.1,993.4,9.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-29,2010,6,29,180,1,23.2,18.3,28.0,2.1,79.3,1010.4,14.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-06-30,2010,6,30,181,2,23.9,18.7,28.0,5.0,87.4,1005.7,8.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-01,2010,7,1,182,3,22.2,16.5,25.9,5.6,76.4,1000.0,14.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-02,2010,7,2,183,4,25.3,21.0,28.0,10.1,61.9,1013.2,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-03,2010,7,3,184,5,22.4,17.6,27.0,11.4,92.4,1028.7,5.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-04,2010,7,4,185,6,25.9,22.7,28.0,9.9,78.1,1009.2,13.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-05,2010,7,5,186,0,22.5,17.0,28.0,10.2,72.7,1011.7,11.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-06,2010,7,6,187,1,21.9,18.8,25.2,6.2,51.2,1008.5,6.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-07,2010,7,7,188,2,21.5,18.2,27.3,7.6,86.0,1001.5,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-08,2010,7,8,189,3,22.5,17.9,26.8,9.5,58.3,1008.2,5.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-09,2010,7,9,190,4,22.8,19.5,28.0,9.0,65.5,1011.5,11.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-10,2010,7,10,191,5,21.7,17.9,27.5,14.0,81.7,1009.0,5.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-11,2010,7,11,192,6,22.5,17.0,26.8,4.4,50.1,1030.3,6.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-12,2010,7,12,193,0,23.5,18.9,27.4,12.0,77.8,1005.7,14.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-13,2010,7,13,194,1,22.5,17.9,25.6,5.0,77.6,994.3,14.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-14,2010,7,14,195,2,22.8,17.7,28.0,1.8,89.5,1011.0,10.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-15,2010,7,15,196,3,19.8,15.1,24.9,6.3,67.5,1010.1,11.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-16,2010,7,16,197,4,20.9,16.6,26.9,8.4,65.7,994.7,9.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-17,2010,7,17,198,5,22.0,18.7,27.3,6.4,66.3,1007.9,9.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-18,2010,7,18,199,6,20.8,15.3,24.6,4.4,67.6,1009.6,6.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-19,2010,7,19,200,0,21.5,17.9,27.3,10.4,84.9,1013.1,14.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-20,2010,7,20,201,1,24.0,19.9,27.8,3.5,83.1,999.6,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-21,2010,7,21,202,2,25.7,21.9,28.0,13.4,80.4,991.6,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-22,2010,7,22,203,3,24.4,20.9,28.0,12.1,85.5,1014.2,10.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-23,2010,7,23,204,4,22.3,17.2,28.0,21.2,95.0,1016.9,11.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-24,2010,7,24,205,5,20.5,16.9,26.2,10.5,68.6,1000.9,5.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-25,2010,7,25,206,6,23.1,17.2,26.9,6.2,63.0,991.8,10.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-26,2010,7,26,207,0,21.3,16.6,26.1,6.3,90.6,1005.2,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-27,2010,7,27,208,1,22.2,18.8,25.9,10.7,82.0,1024.5,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-28,2010,7,28,209,2,21.8,17.7,26.2,13.5,82.9,1022.1,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-29,2010,7,29,210,3,21.5,15.6,27.3,3.3,81.0,1006.9,7.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-30,2010,7,30,211,4,23.1,18.7,28.0,3.6,63.5,1031.4,13.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-07-31,2010,7,31,212,5,24.3,20.0,27.9,16.9,95.0,993.3,11.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-01,2010,8,1,213,6,20.4,14.5,25.1,4.3,68.5,1008.3,6.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-02,2010,8,2,214,0,21.0,15.1,26.6,7.6,53.2,1021.1,6.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-03,2010,8,3,215,1,20.1,14.8,24.7,8.8,80.1,1012.3,6.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-04,2010,8,4,216,2,20.9,15.1,24.0,13.3,92.5,997.9,11.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-05,2010,8,5,217,3,23.0,19.5,28.0,17.6,73.4,1007.6,5.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-06,2010,8,6,218,4,21.6,18.4,26.8,5.8,78.1,1015.7,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-07,2010,8,7,219,5,23.5,17.6,28.0,9.5,76.3,1008.0,9.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-08,2010,8,8,220,6,23.1,18.1,27.6,26.7,69.1,996.7,10.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-09,2010,8,9,221,0,22.2,16.9,25.9,3.6,61.5,1019.1,11.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-10,2010,8,10,222,1,25.8,20.1,28.0,7.6,63.7,1011.2,10.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-11,2010,8,11,223,2,20.1,15.9,24.9,21.5,66.9,1006.4,11.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-12,2010,8,12,224,3,18.3,13.3,23.5,15.6,90.4,1018.9,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-13,2010,8,13,225,4,22.2,18.7,27.5,8.0,66.9,1013.8,9.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-14,2010,8,14,226,5,23.3,17.6,27.6,5.9,93.6,1011.2,5.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-15,2010,8,15,227,6,19.1,15.9,24.2,15.2,63.6,1013.7,10.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-16,2010,8,16,228,0,22.5,18.3,27.6,9.7,72.8,1012.9,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-17,2010,8,17,229,1,22.9,18.6,27.5,3.4,68.7,1006.7,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-18,2010,8,18,230,2,21.7,15.7,26.3,11.9,64.3,1007.9,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-19,2010,8,19,231,3,19.7,16.2,24.4,3.2,91.1,1013.6,12.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-20,2010,8,20,232,4,19.9,14.0,24.7,10.0,95.0,1006.8,6.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-21,2010,8,21,233,5,19.0,13.4,23.0,10.7,70.0,1023.7,8.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-22,2010,8,22,234,6,19.9,14.5,24.4,2.5,80.5,1007.6,6.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-23,2010,8,23,235,0,20.1,16.5,23.2,5.8,85.5,1009.1,9.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-24,2010,8,24,236,1,21.0,15.9,26.1,3.2,62.3,1020.9,11.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-25,2010,8,25,237,2,20.9,15.6,24.9,3.3,95.0,1007.4,9.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-26,2010,8,26,238,3,21.6,17.2,25.9,1.2,95.0,1022.5,5.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-27,2010,8,27,239,4,22.8,17.0,27.7,8.1,53.6,1021.6,13.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-28,2010,8,28,240,5,17.9,13.9,23.7,4.3,74.2,1001.2,12.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-29,2010,8,29,241,6,19.6,16.1,23.4,13.1,66.1,1006.1,9.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-30,2010,8,30,242,0,17.8,12.2,22.1,12.0,83.7,1016.2,8.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-08-31,2010,8,31,243,1,18.6,13.4,23.7,7.7,66.1,1010.7,9.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-01,2010,9,1,244,2,19.3,15.8,22.5,3.0,60.4,1024.1,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-02,2010,9,2,245,3,21.0,15.7,24.6,7.1,73.4,1013.8,10.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-03,2010,9,3,246,4,18.5,15.3,24.4,4.1,54.6,1015.6,5.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-04,2010,9,4,247,5,18.8,13.8,24.5,1.3,72.5,1018.3,7.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-05,2010,9,5,248,6,22.6,17.5,26.1,30.5,72.4,1025.6,10.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-06,2010,9,6,249,0,19.2,14.0,23.0,7.6,62.6,1009.0,7.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-07,2010,9,7,250,1,22.0,17.5,27.0,10.9,68.7,1006.7,11.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-08,2010,9,8,251,2,20.7,17.1,24.5,23.8,85.2,1017.8,5.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-09,2010,9,9,252,3,19.2,16.2,24.7,10.0,58.3,1006.0,8.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-10,2010,9,10,253,4,18.7,13.2,22.9,3.6,71.2,1013.6,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-11,2010,9,11,254,5,18.3,12.3,24.2,16.8,89.0,1016.6,12.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-12,2010,9,12,255,6,18.2,12.9,22.2,10.4,89.7,1007.4,11.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-13,2010,9,13,256,0,17.3,13.5,21.3,2.7,56.0,1000.6,13.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-14,2010,9,14,257,1,17.0,13.4,20.6,10.9,69.6,1005.3,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-15,2010,9,15,258,2,16.8,13.7,22.0,4.4,62.4,1010.5,7.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-16,2010,9,16,259,3,18.0,15.0,23.7,1.6,66.5,1016.8,10.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-17,2010,9,17,260,4,19.7,14.5,25.1,13.3,95.0,1003.3,8.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-18,2010,9,18,261,5,17.8,12.4,23.1,8.5,65.3,1007.5,9.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-19,2010,9,19,262,6,18.7,14.7,24.1,11.4,56.9,1013.1,14.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-20,2010,9,20,263,0,16.5,11.2,21.8,7.4,90.9,1032.7,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-21,2010,9,21,264,1,18.3,14.0,21.9,10.2,78.1,1013.3,13.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-22,2010,9,22,265,2,19.1,14.6,22.9,4.8,50.7,1029.7,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-23,2010,9,23,266,3,17.6,12.7,22.7,14.2,67.0,1009.8,12.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-24,2010,9,24,267,4,18.6,14.5,24.1,7.6,86.7,1014.5,10.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-25,2010,9,25,268,5,19.4,15.1,24.6,10.4,80.7,1006.5,11.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-26,2010,9,26,269,6,18.9,14.5,21.9,34.0,71.7,1025.2,6.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-27,2010,9,27,270,0,17.0,13.2,21.3,7.0,74.8,1000.4,6.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-28,2010,9,28,271,1,17.8,14.1,21.2,5.4,42.8,1013.0,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-29,2010,9,29,272,2,18.2,13.7,24.0,12.0,73.8,1004.9,13.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-09-30,2010,9,30,273,3,14.6,10.7,18.0,10.5,69.6,1017.1,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-01,2010,10,1,274,4,17.7,13.5,22.3,4.0,68.9,1023.8,14.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-02,2010,10,2,275,5,16.6,13.3,21.2,6.4,77.9,1021.3,7.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-03,2010,10,3,276,6,17.6,14.2,22.8,4.8,89.9,1019.7,5.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-04,2010,10,4,277,0,17.2,13.9,22.1,9.4,63.5,1023.1,14.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-05,2010,10,5,278,1,17.1,11.3,20.7,2.4,78.3,1016.7,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-06,2010,10,6,279,2,19.5,16.1,23.2,2.8,85.3,1008.0,5.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-07,2010,10,7,280,3,16.8,12.6,21.7,4.4,52.2,1004.2,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-08,2010,10,8,281,4,17.6,14.5,23.5,2.5,64.3,1008.2,8.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-09,2010,10,9,282,5,17.5,12.9,21.0,7.3,56.7,1012.4,8.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-10,2010,10,10,283,6,18.6,14.5,22.7,4.9,75.5,1002.0,7.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-11,2010,10,11,284,0,17.5,11.7,22.8,1.8,73.3,1006.1,11.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-12,2010,10,12,285,1,17.3,12.9,22.1,3.3,75.3,989.5,6.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-13,2010,10,13,286,2,15.5,10.0,19.4,7.4,73.2,1023.4,11.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-14,2010,10,14,287,3,16.3,13.2,22.3,8.2,89.0,1008.0,8.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-15,2010,10,15,288,4,15.5,12.4,20.0,10.3,69.8,1019.8,9.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-16,2010,10,16,289,5,16.0,10.1,22.0,3.3,68.7,1020.0,5.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-17,2010,10,17,290,6,15.1,11.3,21.0,2.6,85.8,1010.9,10.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-18,2010,10,18,291,0,15.9,11.2,20.4,7.3,67.3,1016.7,12.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-19,2010,10,19,292,1,13.9,10.0,19.8,12.2,78.0,999.1,7.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-20,2010,10,20,293,2,17.3,14.2,22.0,1.4,73.5,993.7,9.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-21,2010,10,21,294,3,16.2,11.4,22.1,5.4,93.0,1019.2,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-22,2010,10,22,295,4,16.4,11.6,21.1,7.5,68.3,1004.5,12.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-23,2010,10,23,296,5,14.1,10.2,18.5,4.8,48.7,1005.2,11.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-24,2010,10,24,297,6,18.3,12.6,22.2,3.1,88.5,1015.0,14.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-25,2010,10,25,298,0,13.7,10.0,17.9,3.3,68.1,1003.6,7.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-26,2010,10,26,299,1,14.1,10.0,18.1,11.0,80.8,1001.3,7.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-27,2010,10,27,300,2,13.8,10.0,17.1,6.6,79.0,1014.6,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-28,2010,10,28,301,3,13.8,10.0,19.4,4.9,80.1,1017.9,6.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-29,2010,10,29,302,4,16.4,11.1,21.7,1.7,52.0,1007.4,13.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-30,2010,10,30,303,5,15.1,10.0,18.3,9.3,84.4,1021.5,11.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-10-31,2010,10,31,304,6,15.5,12.0,19.2,0.9,80.9,999.6,7.0,0,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-01,2010,11,1,305,0,14.9,10.0,20.1,0.1,78.4,1006.8,12.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-02,2010,11,2,306,1,12.4,10.0,16.0,0.3,75.2,1017.7,14.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-03,2010,11,3,307,2,15.2,10.0,19.5,0.2,75.3,1013.4,6.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-04,2010,11,4,308,3,16.2,10.3,21.5,0.7,73.7,1036.3,13.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-05,2010,11,5,309,4,17.3,13.6,22.0,0.0,68.9,1038.9,11.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-06,2010,11,6,310,5,16.8,11.6,20.2,0.6,86.4,1007.4,6.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-07,2010,11,7,311,6,15.4,12.0,19.4,0.1,73.0,1000.4,9.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-08,2010,11,8,312,0,16.2,11.2,19.9,0.2,78.0,996.3,12.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-09,2010,11,9,313,1,14.3,10.0,18.8,1.1,61.5,1010.1,6.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-10,2010,11,10,314,2,12.7,10.0,18.0,0.5,85.1,1014.8,14.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-11,2010,11,11,315,3,13.4,10.0,17.3,0.6,93.2,1028.2,8.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-12,2010,11,12,316,4,15.6,12.0,20.4,0.1,72.5,1021.4,5.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-13,2010,11,13,317,5,16.4,11.0,21.9,0.1,85.5,1019.0,11.8,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-14,2010,11,14,318,6,16.4,10.7,21.5,1.2,61.8,1020.8,6.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-15,2010,11,15,319,0,17.4,14.2,22.2,0.7,57.7,1002.5,13.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-16,2010,11,16,320,1,14.7,11.1,19.8,0.5,87.1,1022.6,9.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-17,2010,11,17,321,2,12.0,10.0,15.9,2.7,59.4,1019.0,10.3,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-18,2010,11,18,322,3,13.5,10.0,17.3,0.8,80.4,1014.1,9.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-19,2010,11,19,323,4,12.4,10.0,17.2,0.1,68.4,1010.7,5.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-20,2010,11,20,324,5,14.3,10.5,18.6,0.3,95.0,1009.3,13.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-21,2010,11,21,325,6,15.0,11.6,20.9,2.1,78.8,1025.2,8.2,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-22,2010,11,22,326,0,13.2,10.0,17.2,1.1,79.5,1022.3,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-23,2010,11,23,327,1,12.0,10.0,17.9,1.4,95.0,1008.7,10.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-24,2010,11,24,328,2,14.7,10.2,18.3,1.0,55.4,1029.9,6.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-25,2010,11,25,329,3,15.4,10.0,20.7,0.3,47.9,1003.0,11.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-26,2010,11,26,330,4,14.6,10.0,18.4,0.1,92.6,1033.0,14.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-27,2010,11,27,331,5,14.4,11.3,20.2,0.6,78.3,1013.0,10.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-28,2010,11,28,332,6,12.3,10.0,17.1,0.2,92.8,1031.2,9.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-29,2010,11,29,333,0,13.0,10.0,17.1,0.0,83.2,1029.9,13.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-11-30,2010,11,30,334,1,12.9,10.0,17.4,3.0,67.5,1013.9,7.3,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-01,2010,12,1,335,2,14.0,10.0,19.2,2.4,76.4,1007.9,14.2,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-02,2010,12,2,336,3,12.0,10.0,16.8,1.1,71.4,1016.8,12.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-03,2010,12,3,337,4,15.4,10.4,20.3,1.9,82.5,1014.8,8.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-04,2010,12,4,338,5,12.0,10.0,15.6,0.9,88.3,1022.6,6.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-05,2010,12,5,339,6,14.1,10.0,19.6,1.0,80.7,996.6,11.6,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-06,2010,12,6,340,0,14.3,10.0,17.3,0.3,49.4,1030.2,6.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-07,2010,12,7,341,1,12.4,10.0,16.9,0.4,80.2,1013.4,7.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-08,2010,12,8,342,2,13.4,10.0,17.2,0.1,56.0,1004.7,5.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-09,2010,12,9,343,3,12.0,10.0,16.0,0.8,60.8,1003.7,14.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-10,2010,12,10,344,4,15.8,11.6,20.7,2.0,62.8,1008.5,8.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-11,2010,12,11,345,5,14.8,10.0,20.5,0.1,71.8,1003.7,8.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-12,2010,12,12,346,6,16.1,12.9,19.2,0.3,77.6,1018.8,14.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,0
2010-12-13,2010,12,13,347,0,15.2,10.9,18.6,0.6,95.0,1018.2,10.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,0
