date,year,month,day,day_of_year,item,item_code,value,unit,area,area_code,element,element_code,domain,domain_code,flag,flag_description
2010-06-28,2010,6,28,179,"Wood fuel, non-coniferous",1628,26040.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-06-29,2010,6,29,180,"Wood fuel, non-coniferous",1628,25419.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-06-30,2010,6,30,181,"Wood fuel, non-coniferous",1628,19114.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-01,2010,7,1,182,"Wood fuel, non-coniferous",1628,21565.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-02,2010,7,2,183,"Wood fuel, non-coniferous",1628,27946.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-03,2010,7,3,184,"Wood fuel, non-coniferous",1628,26681.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-04,2010,7,4,185,"Wood fuel, non-coniferous",1628,23370.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-05,2010,7,5,186,"Wood fuel, non-coniferous",1628,21075.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-06,2010,7,6,187,"Wood fuel, non-coniferous",1628,21144.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-07,2010,7,7,188,"Wood fuel, non-coniferous",1628,27475.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-08,2010,7,8,189,"Wood fuel, non-coniferous",1628,24784.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-09,2010,7,9,190,"Wood fuel, non-coniferous",1628,27003.74,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-10,2010,7,10,191,"Wood fuel, non-coniferous",1628,26648.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-11,2010,7,11,192,"Wood fuel, non-coniferous",1628,20461.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-12,2010,7,12,193,"Wood fuel, non-coniferous",1628,29874.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-13,2010,7,13,194,"Wood fuel, non-coniferous",1628,22378.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-14,2010,7,14,195,"Wood fuel, non-coniferous",1628,23701.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-15,2010,7,15,196,"Wood fuel, non-coniferous",1628,21820.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-16,2010,7,16,197,"Wood fuel, non-coniferous",1628,24603.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-17,2010,7,17,198,"Wood fuel, non-coniferous",1628,14465.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-18,2010,7,18,199,"Wood fuel, non-coniferous",1628,17346.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-19,2010,7,19,200,"Wood fuel, non-coniferous",1628,27873.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-20,2010,7,20,201,"Wood fuel, non-coniferous",1628,24651.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-21,2010,7,21,202,"Wood fuel, non-coniferous",1628,20932.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-22,2010,7,22,203,"Wood fuel, non-coniferous",1628,21442.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-23,2010,7,23,204,"Wood fuel, non-coniferous",1628,22849.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-24,2010,7,24,205,"Wood fuel, non-coniferous",1628,20543.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-25,2010,7,25,206,"Wood fuel, non-coniferous",1628,19990.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-26,2010,7,26,207,"Wood fuel, non-coniferous",1628,21269.97,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-27,2010,7,27,208,"Wood fuel, non-coniferous",1628,20784.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-28,2010,7,28,209,"Wood fuel, non-coniferous",1628,19886.67,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-29,2010,7,29,210,"Wood fuel, non-coniferous",1628,19629.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-30,2010,7,30,211,"Wood fuel, non-coniferous",1628,18987.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-07-31,2010,7,31,212,"Wood fuel, non-coniferous",1628,19894.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-01,2010,8,1,213,"Wood fuel, non-coniferous",1628,23331.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-02,2010,8,2,214,"Wood fuel, non-coniferous",1628,26210.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-03,2010,8,3,215,"Wood fuel, non-coniferous",1628,22799.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-04,2010,8,4,216,"Wood fuel, non-coniferous",1628,14938.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-05,2010,8,5,217,"Wood fuel, non-coniferous",1628,23557.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-06,2010,8,6,218,"Wood fuel, non-coniferous",1628,25408.25,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-07,2010,8,7,219,"Wood fuel, non-coniferous",1628,25710.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-08,2010,8,8,220,"Wood fuel, non-coniferous",1628,24556.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-09,2010,8,9,221,"Wood fuel, non-coniferous",1628,18360.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-10,2010,8,10,222,"Wood fuel, non-coniferous",1628,22542.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-11,2010,8,11,223,"Wood fuel, non-coniferous",1628,23492.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-12,2010,8,12,224,"Wood fuel, non-coniferous",1628,24382.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-13,2010,8,13,225,"Wood fuel, non-coniferous",1628,26918.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-14,2010,8,14,226,"Wood fuel, non-coniferous",1628,23770.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-15,2010,8,15,227,"Wood fuel, non-coniferous",1628,21559.59,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-16,2010,8,16,228,"Wood fuel, non-coniferous",1628,18127.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-17,2010,8,17,229,"Wood fuel, non-coniferous",1628,19833.05,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-18,2010,8,18,230,"Wood fuel, non-coniferous",1628,24710.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-19,2010,8,19,231,"Wood fuel, non-coniferous",1628,25412.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-20,2010,8,20,232,"Wood fuel, non-coniferous",1628,24975.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-21,2010,8,21,233,"Wood fuel, non-coniferous",1628,19911.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-22,2010,8,22,234,"Wood fuel, non-coniferous",1628,24689.05,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-23,2010,8,23,235,"Wood fuel, non-coniferous",1628,30037.32,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-24,2010,8,24,236,"Wood fuel, non-coniferous",1628,20718.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-25,2010,8,25,237,"Wood fuel, non-coniferous",1628,22430.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-26,2010,8,26,238,"Wood fuel, non-coniferous",1628,25904.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-27,2010,8,27,239,"Wood fuel, non-coniferous",1628,23015.71,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-28,2010,8,28,240,"Wood fuel, non-coniferous",1628,28503.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-29,2010,8,29,241,"Wood fuel, non-coniferous",1628,25559.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-30,2010,8,30,242,"Wood fuel, non-coniferous",1628,17185.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-08-31,2010,8,31,243,"Wood fuel, non-coniferous",1628,21763.54,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-01,2010,9,1,244,"Wood fuel, non-coniferous",1628,24981.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-02,2010,9,2,245,"Wood fuel, non-coniferous",1628,19231.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-03,2010,9,3,246,"Wood fuel, non-coniferous",1628,26796.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-04,2010,9,4,247,"Wood fuel, non-coniferous",1628,26162.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-05,2010,9,5,248,"Wood fuel, non-coniferous",1628,25220.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-06,2010,9,6,249,"Wood fuel, non-coniferous",1628,22590.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-07,2010,9,7,250,"Wood fuel, non-coniferous",1628,21863.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-08,2010,9,8,251,"Wood fuel, non-coniferous",1628,18589.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-09,2010,9,9,252,"Wood fuel, non-coniferous",1628,23634.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-10,2010,9,10,253,"Wood fuel, non-coniferous",1628,21371.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-11,2010,9,11,254,"Wood fuel, non-coniferous",1628,20931.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-12,2010,9,12,255,"Wood fuel, non-coniferous",1628,22320.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-13,2010,9,13,256,"Wood fuel, non-coniferous",1628,24789.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-14,2010,9,14,257,"Wood fuel, non-coniferous",1628,19787.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-15,2010,9,15,258,"Wood fuel, non-coniferous",1628,24010.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-16,2010,9,16,259,"Wood fuel, non-coniferous",1628,19193.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-17,2010,9,17,260,"Wood fuel, non-coniferous",1628,22035.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-18,2010,9,18,261,"Wood fuel, non-coniferous",1628,22564.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-19,2010,9,19,262,"Wood fuel, non-coniferous",1628,31492.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-20,2010,9,20,263,"Wood fuel, non-coniferous",1628,23393.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-21,2010,9,21,264,"Wood fuel, non-coniferous",1628,21507.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-22,2010,9,22,265,"Wood fuel, non-coniferous",1628,19081.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-23,2010,9,23,266,"Wood fuel, non-coniferous",1628,20421.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-24,2010,9,24,267,"Wood fuel, non-coniferous",1628,25968.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-25,2010,9,25,268,"Wood fuel, non-coniferous",1628,30501.67,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-26,2010,9,26,269,"Wood fuel, non-coniferous",1628,20957.18,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-27,2010,9,27,270,"Wood fuel, non-coniferous",1628,23509.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-28,2010,9,28,271,"Wood fuel, non-coniferous",1628,31252.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-29,2010,9,29,272,"Wood fuel, non-coniferous",1628,25297.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-09-30,2010,9,30,273,"Wood fuel, non-coniferous",1628,22777.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-01,2010,10,1,274,"Wood fuel, non-coniferous",1628,28634.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-02,2010,10,2,275,"Wood fuel, non-coniferous",1628,26980.31,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-03,2010,10,3,276,"Wood fuel, non-coniferous",1628,18317.25,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-04,2010,10,4,277,"Wood fuel, non-coniferous",1628,25033.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-05,2010,10,5,278,"Wood fuel, non-coniferous",1628,27792.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-06,2010,10,6,279,"Wood fuel, non-coniferous",1628,17579.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-07,2010,10,7,280,"Wood fuel, non-coniferous",1628,26016.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-08,2010,10,8,281,"Wood fuel, non-coniferous",1628,20527.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-09,2010,10,9,282,"Wood fuel, non-coniferous",1628,21047.42,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-10,2010,10,10,283,"Wood fuel, non-coniferous",1628,27999.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-11,2010,10,11,284,"Wood fuel, non-coniferous",1628,18145.71,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-12,2010,10,12,285,"Wood fuel, non-coniferous",1628,24984.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-13,2010,10,13,286,"Wood fuel, non-coniferous",1628,21734.59,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-14,2010,10,14,287,"Wood fuel, non-coniferous",1628,22609.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-15,2010,10,15,288,"Wood fuel, non-coniferous",1628,20895.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-16,2010,10,16,289,"Wood fuel, non-coniferous",1628,30862.96,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-17,2010,10,17,290,"Wood fuel, non-coniferous",1628,26456.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-18,2010,10,18,291,"Wood fuel, non-coniferous",1628,26840.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-19,2010,10,19,292,"Wood fuel, non-coniferous",1628,25245.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-20,2010,10,20,293,"Wood fuel, non-coniferous",1628,26777.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-21,2010,10,21,294,"Wood fuel, non-coniferous",1628,16595.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-22,2010,10,22,295,"Wood fuel, non-coniferous",1628,23323.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-23,2010,10,23,296,"Wood fuel, non-coniferous",1628,23127.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-24,2010,10,24,297,"Wood fuel, non-coniferous",1628,25546.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-25,2010,10,25,298,"Wood fuel, non-coniferous",1628,27888.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-26,2010,10,26,299,"Wood fuel, non-coniferous",1628,19940.88,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-27,2010,10,27,300,"Wood fuel, non-coniferous",1628,18238.69,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2010-10-28,2010,10,28,301,"Wood fuel, non-coniferous",1628,21093.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
