date,temperature_avg,rainfall_mm,humidity_avg,wind_speed_kmh,season,woodfuel_production_m3,year,month,quarter,day_of_year,day_of_week,is_weekend,temp_7d_avg,temp_30d_avg,temperature_lag1,rainfall_7d_avg,rainfall_30d_cumulative,rainfall_lag1,woodfuel_7d_avg,woodfuel_30d_avg,woodfuel_lag1,woodfuel_lag7,is_dry_season,is_rainy_season
2010-05-04,22.0,3.2,86.0,10.3,Rainy,18891.12,2010,5,2,124,1,0,21.728571428571428,21.746666666666666,19.9,4.442857142857143,133.6,4.7,20992.768571428573,23131.574,18022.64,19510.37,0,1
2010-05-05,22.7,5.6,73.5,12.0,Rainy,21442.87,2010,5,2,125,2,0,22.157142857142855,21.776666666666664,22.0,4.2,137.2,3.2,22249.77571428571,22987.74266666667,18891.12,22513.05,0,1
2010-05-06,22.8,2.9,67.2,6.7,Rainy,17270.76,2010,5,2,126,3,0,21.771428571428572,21.673333333333336,22.7,5.128571428571428,125.4,5.6,21822.912857142856,22776.304,21442.87,25818.88,0,1
2010-05-07,22.8,9.0,78.8,12.0,Rainy,22138.35,2010,5,2,127,4,0,21.957142857142856,21.64,22.8,4.8428571428571425,124.7,2.9,22086.172857142858,22777.806333333334,17270.76,22031.49,0,1
2010-05-08,23.0,2.5,76.6,13.3,Rainy,28547.37,2010,5,2,128,5,1,22.042857142857144,21.6,22.8,4.8,124.4,9.0,22622.337142857144,22596.362,22138.35,19748.32,0,1
2010-05-09,19.2,8.0,77.3,10.9,Rainy,26447.28,2010,5,2,129,6,1,21.800000000000004,21.573333333333334,23.0,5.585714285714286,128.9,2.5,22404.652857142853,22581.979333333333,28547.37,29435.32,0,1
2010-05-10,21.2,2.7,79.5,10.6,Rainy,19865.46,2010,5,2,130,0,0,21.957142857142856,21.723333333333333,19.2,5.528571428571429,125.3,8.0,22882.605714285713,22883.90666666667,26447.28,18022.64,0,1
2010-05-11,22.6,2.9,78.4,13.4,Rainy,22644.27,2010,5,2,131,1,0,21.699999999999996,21.89666666666667,21.2,5.8,128.0,2.7,23616.420000000002,22853.819333333333,19865.46,18891.12,0,1
2010-05-12,21.0,11.1,63.7,13.3,Rainy,19919.08,2010,5,2,132,2,0,21.385714285714283,21.93,22.6,6.785714285714286,134.8,2.9,22821.481428571427,22922.072666666663,22644.27,21442.87,0,1
2010-05-13,23.9,2.5,63.2,8.0,Rainy,20616.43,2010,5,2,133,3,0,21.542857142857144,21.953333333333333,21.0,5.914285714285714,124.89999999999999,11.1,22653.518571428573,22822.571666666667,19919.08,17270.76,0,1
2010-05-14,21.0,10.9,86.4,13.6,Rainy,27275.05,2010,5,2,134,4,0,22.142857142857142,22.043333333333333,23.9,5.757142857142857,134.1,2.5,23790.587142857144,22785.307333333334,20616.43,22138.35,0,1
2010-05-15,20.8,9.4,74.1,8.1,Rainy,22982.8,2010,5,2,135,5,1,22.24285714285714,22.236666666666665,21.0,6.285714285714286,138.1,10.9,23918.792857142857,22714.993333333332,27275.05,28547.37,0,1
2010-05-16,20.3,1.9,66.5,9.3,Rainy,25271.54,2010,5,2,136,6,1,22.314285714285713,22.293333333333333,20.8,6.257142857142857,135.70000000000002,9.4,24673.15857142857,22764.441,22982.8,26447.28,0,1
2010-05-17,25.4,1.6,40.0,14.4,Rainy,27824.94,2010,5,2,137,0,0,21.714285714285715,22.33,20.3,7.257142857142857,131.4,1.9,24011.717142857146,22961.75233333333,25271.54,19865.46,0,1
2010-05-18,23.3,6.6,89.0,12.3,Rainy,23541.71,2010,5,2,138,1,0,21.800000000000004,22.456666666666667,25.4,6.142857142857143,133.2,1.6,23635.291428571425,22603.53933333333,27824.94,22644.27,0,1
2010-05-19,21.5,10.9,78.8,11.4,Rainy,25199.64,2010,5,2,139,2,0,21.957142857142856,22.636666666666667,23.3,4.9,139.1,6.6,23452.948571428573,22738.2,23541.71,19919.08,0,1
2010-05-20,19.7,9.5,90.1,10.5,Rainy,15986.34,2010,5,2,140,3,0,22.257142857142856,22.65666666666667,21.5,5.3,143.79999999999998,10.9,22758.87142857143,22829.821,25199.64,20616.43,0,1
2010-05-21,21.6,3.1,91.5,8.8,Rainy,24640.07,2010,5,2,141,4,0,22.185714285714283,22.66,19.7,5.742857142857143,144.10000000000002,9.5,23207.894285714283,22739.506666666668,15986.34,27275.05,0,1
2010-05-22,21.9,0.7,95.0,8.4,Rainy,21706.4,2010,5,2,142,5,1,22.32857142857143,22.766666666666666,21.6,5.428571428571429,142.1,3.1,22728.22857142857,22968.37366666667,24640.07,22982.8,0,1
2010-05-23,22.4,4.7,68.6,7.1,Rainy,20413.0,2010,5,2,143,6,1,22.414285714285715,22.786666666666665,21.9,4.185714285714286,145.2,0.7,22957.634285714284,23205.17133333333,21706.4,25271.54,0,1
2010-05-24,24.9,4.7,78.4,9.0,Rainy,30968.1,2010,5,2,144,0,0,23.071428571428573,22.87333333333333,22.4,2.985714285714286,146.3,4.7,23034.634285714284,23006.184999999998,20413.0,27824.94,0,1
2010-05-25,24.3,4.4,61.5,7.5,Rainy,20184.05,2010,5,2,145,1,0,23.314285714285713,23.02,24.9,3.414285714285714,149.5,4.7,22571.070000000003,22935.684666666668,30968.1,23541.71,0,1
2010-05-26,22.1,2.2,60.5,8.2,Rainy,26805.48,2010,5,2,146,2,0,23.88571428571429,23.08,24.3,3.585714285714286,147.1,4.4,22857.221428571425,23259.291333333334,20184.05,25199.64,0,1
2010-05-27,24.3,1.1,78.4,15.0,Rainy,16525.34,2010,5,2,147,3,0,23.985714285714288,23.13,22.1,3.2142857142857144,144.4,2.2,23300.352857142854,23088.18833333333,26805.48,15986.34,0,1
2010-05-28,23.3,6.1,75.2,6.4,Rainy,21395.12,2010,5,2,148,4,0,23.442857142857143,23.19333333333333,24.3,3.3,145.39999999999998,1.1,22543.147142857142,23153.002666666664,16525.34,24640.07,0,1
2010-05-29,25.9,1.9,81.1,8.5,Rainy,23709.46,2010,5,2,149,5,1,23.642857142857142,23.136666666666667,23.3,2.8714285714285714,143.0,6.1,22329.558571428566,23054.996666666666,21395.12,21706.4,0,1
2010-05-30,23.1,2.1,95.0,14.6,Rainy,23514.92,2010,5,2,150,6,1,24.099999999999998,23.276666666666664,25.9,3.942857142857142,142.6,1.9,21651.984285714283,22771.26033333333,23709.46,20413.0,0,1
2010-05-31,21.1,5.3,82.1,6.1,Rainy,25667.66,2010,5,2,151,0,0,23.857142857142858,23.366666666666667,23.1,5.471428571428571,143.7,2.1,22382.614285714284,22870.433,23514.92,30968.1,0,1
2010-06-01,25.7,1.4,87.7,11.6,Rainy,18688.93,2010,6,2,152,1,0,23.785714285714285,23.44333333333333,21.1,5.428571428571429,143.6,5.3,22002.374285714286,22995.940666666665,25667.66,20184.05,0,1
2010-06-02,25.3,9.7,92.6,14.9,Rainy,22062.46,2010,6,2,153,2,0,23.8,23.4,25.7,7.757142857142857,148.6,1.4,22063.41857142857,22901.92633333333,18688.93,26805.48,0,1
2010-06-03,22.6,11.8,95.0,13.1,Rainy,21639.75,2010,6,2,154,3,0,23.842857142857145,23.343333333333337,25.3,8.428571428571427,157.20000000000002,9.7,22881.612857142853,23052.161666666667,22062.46,16525.34,0,1
2010-06-04,22.8,5.8,76.8,12.6,Rainy,18733.44,2010,6,2,155,4,0,24.485714285714288,23.383333333333333,22.6,7.928571428571429,157.39999999999998,11.8,22440.201428571425,22967.943666666666,21639.75,21395.12,0,1
2010-06-05,26.0,18.2,70.2,6.2,Rainy,24136.77,2010,6,2,156,5,1,24.185714285714287,23.52333333333333,22.8,8.714285714285714,172.70000000000002,5.8,23246.39285714286,23272.369000000002,18733.44,23709.46,0,1
2010-06-06,23.4,6.8,67.5,9.0,Rainy,29242.28,2010,6,2,157,6,1,23.857142857142858,23.60333333333333,26.0,8.1,170.5,18.2,24319.42142857143,23095.692999999996,24136.77,23514.92,0,1
2010-06-07,25.6,1.8,69.9,8.4,Rainy,22577.78,2010,6,2,158,0,0,24.071428571428573,23.636666666666667,23.4,6.957142857142857,169.8,6.8,23729.625714285714,23172.02,29242.28,25667.66,0,1
2010-06-08,23.6,6.9,66.8,10.6,Rainy,24332.27,2010,6,2,159,1,0,24.08571428571429,23.64,25.6,6.957142857142856,168.70000000000002,1.8,24176.778571428575,23154.982666666667,22577.78,18688.93,0,1
2010-06-09,23.0,5.4,63.4,8.3,Rainy,29573.66,2010,6,2,160,2,0,23.542857142857144,23.456666666666667,23.6,4.757142857142857,171.39999999999998,6.9,23253.847142857143,23026.80933333333,24332.27,22062.46,0,1
2010-06-10,24.1,3.8,92.8,8.9,Rainy,17511.18,2010,6,2,161,3,0,23.8,23.406666666666663,23.0,3.9285714285714284,172.29999999999998,5.4,21756.80142857143,23145.815000000002,29573.66,21639.75,0,1
2010-06-11,22.9,5.8,73.1,11.0,Rainy,21863.51,2010,6,2,162,4,0,23.5,23.353333333333335,24.1,4.257142857142857,167.0,3.8,22239.687142857143,23038.080333333335,17511.18,18733.44,0,1
2010-06-12,22.2,2.8,65.2,8.5,Rainy,17676.25,2010,6,2,163,5,1,23.357142857142858,23.296666666666667,22.9,3.642857142857143,167.29999999999998,5.8,22911.75857142857,23321.646666666664,21863.51,24136.77,0,1
2010-06-13,25.2,1.0,78.1,8.5,Rainy,18762.96,2010,6,2,164,6,1,23.514285714285712,23.236666666666668,22.2,3.8285714285714287,157.39999999999998,2.8,22259.022857142856,23458.294666666665,17676.25,29242.28,0,1
2010-06-14,23.5,4.1,67.3,9.6,Rainy,25957.98,2010,6,2,165,0,0,23.157142857142855,23.130000000000003,25.2,3.5,152.1,1.0,23764.39285714285,23535.993000000002,18762.96,22577.78,0,1
2010-06-15,22.6,2.6,52.0,14.9,Rainy,29036.77,2010,6,2,166,1,0,23.128571428571426,23.103333333333335,23.5,3.471428571428571,152.8,4.1,23880.04857142857,23599.479999999996,25957.98,24332.27,0,1
2010-06-16,24.1,6.7,95.0,7.5,Rainy,25004.51,2010,6,2,167,2,0,23.37142857142857,23.220000000000002,22.6,3.1857142857142855,157.9,2.6,24943.312857142857,23381.046,29036.77,29573.66,0,1
2010-06-17,21.6,1.5,87.0,11.4,Rainy,28048.77,2010,6,2,168,3,0,23.2,23.16,24.1,3.8999999999999995,152.8,6.7,25025.717142857146,23476.923666666666,25004.51,17511.18,0,1
2010-06-18,22.7,5.6,74.3,7.5,Rainy,22673.1,2010,6,2,169,4,0,23.114285714285717,22.996666666666666,21.6,3.814285714285714,147.5,1.5,24745.464285714286,23673.066666666666,28048.77,21863.51,0,1
2010-06-19,23.9,0.8,68.1,11.5,Rainy,25119.1,2010,6,2,170,5,1,23.099999999999998,23.003333333333334,22.7,3.6857142857142855,138.8,5.6,23440.480000000003,23841.139000000003,22673.1,17676.25,0,1
2010-06-20,24.0,6.0,92.4,13.8,Rainy,19339.79,2010,6,2,171,6,1,22.428571428571427,23.08,23.9,4.242857142857143,141.7,0.8,23743.10714285714,23995.708,25119.1,18762.96,0,1
2010-06-21,22.9,3.5,77.3,13.0,Rainy,23996.21,2010,6,2,172,0,0,22.599999999999998,23.023333333333333,24.0,4.714285714285714,144.5,6.0,23129.600000000002,23893.680666666663,19339.79,25957.98,0,1
2010-06-22,22.5,1.7,56.9,13.7,Rainy,19901.88,2010,6,2,173,1,0,22.285714285714285,23.053333333333335,22.9,4.371428571428571,141.5,3.5,23258.22,23623.765000000003,23996.21,29036.77,0,1
2010-06-23,19.4,10.6,71.8,11.4,Rainy,27122.9,2010,6,2,174,2,0,22.099999999999998,23.013333333333332,22.5,5.257142857142857,147.39999999999998,1.7,23245.824285714283,23787.022666666668,19901.88,25004.51,0,1
2010-06-24,22.8,4.8,78.9,11.4,Rainy,23754.22,2010,6,2,175,3,0,21.74285714285714,23.016666666666666,19.4,4.614285714285714,147.79999999999998,10.6,24125.07714285714,23802.112,27122.9,28048.77,0,1
2010-06-25,20.5,3.2,75.3,9.9,Rainy,23573.44,2010,6,2,176,4,0,21.714285714285715,22.993333333333332,22.8,4.642857142857143,148.79999999999998,4.8,24417.105714285713,23716.447999999997,23754.22,22673.1,0,1
2010-06-26,22.6,7.0,75.2,10.9,Rainy,25032.33,2010,6,2,177,5,1,21.685714285714287,22.976666666666667,20.5,6.228571428571429,154.7,3.2,25205.341428571428,24021.012666666666,23573.44,25119.1,0,1
2010-06-27,21.5,1.5,69.4,5.7,Rainy,25494.56,2010,6,2,178,6,1,22.428571428571427,22.98,22.6,5.114285714285714,150.1,7.0,24061.304285714286,23974.262333333332,25032.33,19339.79,0,1
2010-06-28,22.7,3.7,75.6,8.7,Rainy,26040.41,2010,6,2,179,0,0,22.58571428571429,23.019999999999996,21.5,5.057142857142857,151.9,1.5,23748.59571428571,24380.885000000002,25494.56,23996.21,0,1
2010-06-29,22.3,12.8,77.9,10.7,Rainy,25419.53,2010,6,2,180,1,0,22.571428571428573,22.97666666666667,22.7,5.985714285714287,162.6,3.7,24373.354285714282,24501.39966666667,26040.41,19901.88,0,1
2010-06-30,24.6,2.8,89.6,8.8,Rainy,19114.64,2010,6,2,181,2,0,22.599999999999998,22.94,22.3,5.985714285714287,160.1,12.8,24609.010000000002,24426.195,25419.53,27122.9,0,1
2010-07-01,23.9,4.4,93.0,12.1,Rainy,21565.26,2010,7,3,182,3,0,23.11428571428571,22.896666666666665,24.6,8.257142857142856,163.1,2.8,24305.574285714287,24185.666333333338,19114.64,23754.22,0,1
2010-07-02,20.4,9.7,77.2,14.5,Rainy,27946.75,2010,7,3,183,4,0,23.342857142857145,22.94333333333333,23.9,7.799999999999999,163.1,4.4,23596.365714285716,24172.28566666667,21565.26,23573.44,0,1
2010-07-03,22.8,7.0,93.8,7.4,Rainy,26681.92,2010,7,3,184,5,1,23.62857142857143,23.00333333333333,20.4,7.0,158.29999999999998,9.7,22985.691428571427,23719.507,27946.75,25032.33,0,1
2010-07-04,25.1,17.4,88.8,8.9,Rainy,23370.51,2010,7,3,185,6,1,23.599999999999998,22.95,22.8,7.142857142857143,169.9,7.0,24180.101428571426,23541.970000000005,26681.92,25494.56,0,1
2010-07-05,24.3,0.5,77.6,11.6,Rainy,21075.95,2010,7,3,186,0,0,23.571428571428573,22.95,25.1,8.642857142857142,152.2,17.4,24640.057142857146,23633.779999999995,23370.51,26040.41,0,1
2010-07-06,24.3,7.2,73.0,8.8,Rainy,21144.81,2010,7,3,187,1,0,23.842857142857145,22.956666666666667,24.3,7.557142857142857,152.6,0.5,24505.34142857143,23810.82366666667,21075.95,25419.53,0,1
2010-07-07,24.4,3.8,64.2,14.4,Rainy,27475.51,2010,7,3,188,2,0,23.957142857142856,22.95,24.3,6.842857142857143,154.6,7.2,24500.512857142858,23708.68433333333,21144.81,19114.64,0,1
2010-07-08,23.7,14.9,69.9,14.7,Rainy,24784.95,2010,7,3,189,3,0,23.657142857142855,22.969999999999995,24.4,6.614285714285714,162.6,3.8,24084.86857142857,23760.042,27475.51,21565.26,0,1
2010-07-09,22.3,2.1,65.3,14.4,Rainy,27003.74,2010,7,3,190,4,0,23.52857142857143,23.09333333333333,23.7,9.914285714285715,159.3,14.9,25341.865714285716,23617.597333333335,24784.95,27946.75,0,1
2010-07-10,23.6,2.0,71.8,13.4,Rainy,26648.12,2010,7,3,191,5,1,23.47142857142857,23.086666666666666,22.3,9.057142857142857,157.5,2.1,25518.09285714286,23510.567999999996,27003.74,26681.92,0,1
2010-07-11,23.0,15.8,77.2,10.0,Rainy,20461.0,2010,7,3,192,6,1,23.185714285714287,23.203333333333333,23.6,9.1,167.5,2.0,24978.997142857144,23391.120666666666,26648.12,23370.51,0,1
2010-07-12,23.4,23.6,75.5,14.5,Rainy,29874.93,2010,7,3,193,0,0,22.842857142857145,23.226666666666667,23.0,9.942857142857145,188.3,15.8,24555.562857142857,23265.708666666666,20461.0,21075.95,0,1
2010-07-13,23.9,1.2,71.8,9.1,Rainy,22378.4,2010,7,3,194,1,0,23.3,23.240000000000002,23.4,10.814285714285713,188.5,23.6,24212.61285714286,23108.710333333336,29874.93,21144.81,0,1
2010-07-14,22.4,4.1,79.2,13.2,Rainy,23701.84,2010,7,3,195,2,0,23.271428571428572,23.29,23.9,12.214285714285714,188.5,1.2,22472.225714285716,22903.585666666666,22378.4,27475.51,0,1
2010-07-15,21.3,20.8,90.8,7.7,Rainy,21820.91,2010,7,3,196,3,0,23.0,23.279999999999998,22.4,13.728571428571428,206.7,4.1,22027.367142857143,22710.568333333336,23701.84,24784.95,0,1
2010-07-16,25.5,8.2,76.3,8.9,Rainy,24603.09,2010,7,3,197,4,0,23.071428571428573,23.166666666666668,21.3,11.442857142857145,208.2,20.8,21741.434285714287,22706.33066666667,21820.91,27003.74,0,1
2010-07-17,23.4,11.8,69.1,9.4,Rainy,14465.41,2010,7,3,198,5,1,23.11428571428571,23.14,25.5,13.828571428571427,218.5,8.2,22066.105714285713,22650.639000000003,24603.09,26648.12,0,1
2010-07-18,21.1,26.4,69.5,9.1,Rainy,17346.99,2010,7,3,199,6,1,23.157142857142855,23.153333333333332,23.4,16.314285714285713,239.3,11.8,21670.41857142857,22496.805,14465.41,20461.0,0,1
2010-07-19,23.9,7.6,62.4,11.0,Rainy,27873.4,2010,7,3,200,0,0,23.414285714285715,23.10333333333333,21.1,14.528571428571427,246.1,26.4,21616.375714285714,22481.075333333334,17346.99,29874.93,0,1
2010-07-20,24.2,17.9,70.8,9.3,Rainy,24651.1,2010,7,3,201,1,0,23.071428571428573,23.063333333333336,23.9,16.357142857142858,258.0,7.6,21365.87142857143,22462.034666666663,27873.4,22378.4,0,1
2010-07-21,22.7,21.5,84.7,11.4,Rainy,20932.03,2010,7,3,202,2,0,22.957142857142856,22.933333333333334,24.2,15.314285714285713,276.0,17.9,22234.147142857142,22257.457666666665,24651.1,23701.84,0,1
2010-07-22,23.1,8.3,69.0,6.1,Rainy,21442.61,2010,7,3,203,3,0,23.371428571428574,22.846666666666668,22.7,12.157142857142857,282.6,21.5,22611.722857142857,22337.878333333334,20932.03,21820.91,0,1
2010-07-23,23.1,21.0,64.1,9.9,Rainy,22849.56,2010,7,3,204,4,0,23.285714285714285,22.833333333333332,23.1,11.914285714285713,293.0,8.3,21668.375714285714,22268.969666666664,21442.61,24603.09,0,1
2010-07-24,22.6,4.5,92.5,11.2,Rainy,20543.34,2010,7,3,205,5,1,22.95714285714286,22.790000000000003,23.1,10.614285714285714,292.70000000000005,21.0,21116.02,22299.814000000002,22849.56,14465.41,0,1
2010-07-25,24.0,4.3,70.2,14.8,Rainy,19990.02,2010,7,3,206,6,1,23.17142857142857,22.783333333333335,22.6,8.185714285714285,293.79999999999995,4.5,20966.682857142856,22218.25,20543.34,17346.99,0,1
2010-07-26,23.3,5.9,78.3,6.3,Rainy,21269.97,2010,7,3,207,0,0,23.014285714285712,22.73,24.0,8.32857142857143,292.7,4.3,20707.597142857143,21941.983333333334,19990.02,27873.4,0,1
2010-07-27,21.9,8.8,56.6,8.3,Rainy,20784.61,2010,7,3,208,1,0,22.742857142857144,22.723333333333336,23.3,6.8428571428571425,300.0,5.9,20155.875714285714,22011.351000000002,21269.97,24651.1,0,1
2010-07-28,24.2,4.5,66.4,5.1,Rainy,19886.67,2010,7,3,209,2,0,22.814285714285717,22.776666666666667,21.9,8.857142857142858,300.8,8.8,20063.18571428571,21798.603666666666,20784.61,20932.03,0,1
2010-07-29,22.0,9.3,55.4,7.9,Rainy,19629.01,2010,7,3,210,3,0,22.357142857142858,22.756666666666664,24.2,8.671428571428573,297.29999999999995,4.5,20540.57285714286,21865.39833333333,19886.67,21442.61,0,1
2010-07-30,21.2,10.6,66.1,7.2,Rainy,18987.51,2010,7,3,211,4,0,22.071428571428573,22.723333333333333,22.0,8.257142857142858,305.1,9.3,21246.295714285716,21972.611666666668,19629.01,22849.56,0,1
2010-07-31,23.1,18.6,75.0,13.7,Rainy,19894.51,2010,7,3,212,5,1,22.357142857142858,22.796666666666667,21.2,8.057142857142857,319.3,10.6,21534.10714285714,22037.605666666663,18987.51,20543.34,0,1
2010-08-01,20.8,3.0,62.4,10.6,Rainy,23331.73,2010,8,3,213,6,1,21.814285714285717,22.613333333333333,23.1,10.185714285714287,312.6,18.6,20827.245714285713,21936.155666666666,19894.51,19990.02,0,1
2010-08-02,21.3,3.0,58.6,13.3,Rainy,26210.03,2010,8,3,214,0,0,21.771428571428572,22.53666666666667,20.8,9.6,308.6,3.0,21388.44857142857,22058.208999999995,23331.73,21269.97,0,1
2010-08-03,23.9,7.4,62.4,8.2,Rainy,22799.29,2010,8,3,215,1,0,22.17142857142857,22.58,21.3,10.1,298.6,3.0,22305.697142857145,22141.077666666664,26210.03,20784.61,0,1
2010-08-04,20.4,19.4,89.3,14.3,Rainy,14938.64,2010,8,3,216,2,0,22.071428571428573,22.49666666666667,23.9,8.614285714285714,317.5,7.4,23136.52142857143,22035.636333333336,22799.29,19886.67,0,1
2010-08-05,21.7,5.2,61.5,11.7,Rainy,23557.43,2010,8,3,217,3,0,22.257142857142856,22.41,20.4,8.814285714285713,315.5,19.4,23311.534285714286,22061.01033333333,14938.64,19629.01,0,1
2010-08-06,24.0,14.1,94.2,8.5,Rainy,25408.25,2010,8,3,218,4,0,22.357142857142858,22.33,21.7,10.357142857142858,325.8,5.2,22190.118571428575,22195.805666666667,23557.43,18987.51,0,1
2010-08-07,22.4,8.2,70.5,11.1,Rainy,25710.28,2010,8,3,219,5,1,22.2,22.266666666666666,24.0,10.9,319.1,14.1,22153.367142857143,22144.761000000002,25408.25,19894.51,0,1
2010-08-08,22.1,4.4,69.4,9.9,Rainy,24556.82,2010,8,3,220,6,1,22.857142857142858,22.283333333333335,22.4,8.942857142857143,321.40000000000003,8.2,23375.34857142857,22206.07733333333,25710.28,23331.73,0,1
2010-08-09,22.0,13.8,80.6,12.1,Rainy,18360.12,2010,8,3,221,0,0,23.085714285714285,22.10666666666667,22.1,8.6,333.20000000000005,4.4,23493.178571428572,22522.543333333335,24556.82,26210.03,0,1
2010-08-10,22.8,11.2,60.8,6.1,Rainy,22542.03,2010,8,3,222,1,0,22.714285714285715,21.976666666666667,22.0,8.114285714285714,328.6,13.8,23708.891428571427,22546.833666666666,18360.12,22799.29,0,1
2010-08-11,25.0,5.7,54.8,8.4,Rainy,23492.51,2010,8,3,223,2,0,22.87142857142857,21.84,22.8,8.657142857142857,310.7,11.2,23431.812857142857,22585.51566666667,22542.03,14938.64,0,1
2010-08-12,23.3,2.8,72.1,7.2,Rainy,24382.24,2010,8,3,224,3,0,22.571428571428573,21.806666666666665,25.0,11.400000000000002,312.3,5.7,23003.637142857147,22756.179666666663,23492.51,23557.43,0,1
2010-08-13,21.4,10.7,54.0,5.5,Rainy,26918.24,2010,8,3,225,4,0,22.442857142857143,21.666666666666668,23.3,11.142857142857142,318.9,2.8,22970.335714285717,22860.481000000003,24382.24,25408.25,0,1
2010-08-14,23.5,12.0,70.0,13.2,Rainy,23770.73,2010,8,3,226,5,1,22.385714285714283,21.613333333333333,21.4,10.942857142857145,310.1,10.7,22583.338571428576,23156.300666666666,26918.24,25710.28,0,1
2010-08-15,20.0,23.6,65.3,11.0,Rainy,21559.59,2010,8,3,227,6,1,21.87142857142857,21.66,23.5,11.414285714285715,325.5,12.0,22757.288571428573,23375.381999999998,23770.73,24556.82,0,1
2010-08-16,21.1,12.0,77.5,5.9,Rainy,18127.01,2010,8,3,228,0,0,21.62857142857143,21.54,20.0,13.314285714285715,325.70000000000005,23.6,22904.442857142858,23285.090333333334,21559.59,18360.12,0,1
2010-08-17,22.4,9.8,75.3,9.6,Rainy,19833.05,2010,8,3,229,1,0,21.47142857142857,21.59333333333333,21.1,14.585714285714287,309.1,12.0,22626.964285714286,23232.817333333332,18127.01,22542.03,0,1
2010-08-18,21.4,9.0,55.8,6.0,Rainy,24710.16,2010,8,3,230,2,0,21.142857142857142,21.57,22.4,14.3,310.50000000000006,9.8,22075.61285714286,23191.878333333334,19833.05,23492.51,0,1
2010-08-19,21.6,16.1,69.7,9.7,Rainy,25412.32,2010,8,3,231,3,0,21.657142857142855,21.506666666666664,21.4,13.799999999999999,308.7,9.0,22522.678571428572,23072.963666666667,24710.16,24382.24,0,1
2010-08-20,20.3,19.6,61.5,6.9,Rainy,24975.89,2010,8,3,232,4,0,21.114285714285717,21.483333333333334,21.6,12.328571428571427,306.8,16.1,24224.15142857143,23468.218666666668,25412.32,26918.24,0,1
2010-08-21,21.2,10.0,86.0,13.4,Rainy,19911.27,2010,8,3,233,5,1,20.785714285714285,21.380000000000003,20.3,11.799999999999999,308.5,19.6,24350.67714285714,23555.050666666666,24975.89,23770.73,0,1
2010-08-22,23.6,20.1,76.5,5.9,Rainy,24689.05,2010,8,3,234,6,1,20.47142857142857,21.2,21.2,11.985714285714286,307.59999999999997,10.0,24025.00142857143,23548.784999999996,19911.27,21559.59,0,1
2010-08-23,17.3,1.7,89.6,6.5,Rainy,30037.32,2010,8,3,235,0,0,20.37142857142857,21.066666666666666,23.6,13.242857142857144,304.8,20.1,24095.317142857144,23444.80533333333,24689.05,18127.01,0,1
2010-08-24,20.1,6.1,75.7,11.1,Rainy,20718.73,2010,8,3,236,1,0,20.32857142857143,20.89666666666667,17.3,11.514285714285714,306.6,1.7,23815.291428571425,23355.016,30037.32,19833.05,0,1
2010-08-25,19.2,10.3,89.3,9.6,Rainy,22430.43,2010,8,3,237,2,0,20.214285714285715,20.82,20.1,14.171428571428573,311.0,6.1,25042.76714285714,23362.653,20718.73,24710.16,0,1
2010-08-26,20.9,24.9,67.6,13.1,Rainy,25904.53,2010,8,3,238,3,0,20.071428571428573,20.626666666666665,19.2,11.785714285714286,327.09999999999997,10.3,25167.18142857143,23399.066333333332,22430.43,25412.32,0,1
2010-08-27,20.0,7.5,83.6,5.4,Rainy,23015.71,2010,8,3,239,4,0,20.385714285714283,20.383333333333333,20.9,12.142857142857142,330.09999999999997,24.9,23331.244285714285,23328.379666666668,25904.53,24975.89,0,1
2010-08-28,20.4,28.6,92.9,12.9,Rainy,28503.6,2010,8,3,240,5,1,20.714285714285715,20.253333333333334,20.0,11.714285714285717,349.4,7.5,23480.502857142856,23213.35533333333,23015.71,19911.27,0,1
2010-08-29,22.6,3.4,56.5,7.0,Rainy,25559.95,2010,8,3,241,6,1,20.914285714285715,20.266666666666666,20.4,11.385714285714284,342.2,28.6,23844.992857142857,23060.110999999997,28503.6,24689.05,0,1
