date,year,month,day,firewood_demand_m3,unit,area,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,latitude,longitude
2010-07-10,2010,7,10,26648.12,m3,Cameroon,21.7,17.9,27.5,14.0,81.7,1009.0,5.9,1,Rainy,3.848,11.5021
2010-07-11,2010,7,11,20461.0,m3,Cameroon,22.5,17.0,26.8,4.4,50.1,1030.3,6.5,1,Rainy,3.848,11.5021
2010-07-12,2010,7,12,29874.93,m3,Cameroon,23.5,18.9,27.4,12.0,77.8,1005.7,14.5,1,Rainy,3.848,11.5021
2010-07-13,2010,7,13,22378.4,m3,Cameroon,22.5,17.9,25.6,5.0,77.6,994.3,14.6,1,Rainy,3.848,11.5021
2010-07-14,2010,7,14,23701.84,m3,Cameroon,22.8,17.7,28.0,1.8,89.5,1011.0,10.5,1,Rainy,3.848,11.5021
2010-07-15,2010,7,15,21820.91,m3,Cameroon,19.8,15.1,24.9,6.3,67.5,1010.1,11.6,1,Rainy,3.848,11.5021
2010-07-16,2010,7,16,24603.09,m3,Cameroon,20.9,16.6,26.9,8.4,65.7,994.7,9.0,1,Rainy,3.848,11.5021
2010-07-17,2010,7,17,14465.41,m3,Cameroon,22.0,18.7,27.3,6.4,66.3,1007.9,9.9,1,Rainy,3.848,11.5021
2010-07-18,2010,7,18,17346.99,m3,Cameroon,20.8,15.3,24.6,4.4,67.6,1009.6,6.4,1,Rainy,3.848,11.5021
2010-07-19,2010,7,19,27873.4,m3,Cameroon,21.5,17.9,27.3,10.4,84.9,1013.1,14.0,1,Rainy,3.848,11.5021
2010-07-20,2010,7,20,24651.1,m3,Cameroon,24.0,19.9,27.8,3.5,83.1,999.6,12.0,1,Rainy,3.848,11.5021
2010-07-21,2010,7,21,20932.03,m3,Cameroon,25.7,21.9,28.0,13.4,80.4,991.6,14.2,1,Rainy,3.848,11.5021
2010-07-22,2010,7,22,21442.61,m3,Cameroon,24.4,20.9,28.0,12.1,85.5,1014.2,10.5,1,Rainy,3.848,11.5021
2010-07-23,2010,7,23,22849.56,m3,Cameroon,22.3,17.2,28.0,21.2,95.0,1016.9,11.7,1,Rainy,3.848,11.5021
2010-07-24,2010,7,24,20543.34,m3,Cameroon,20.5,16.9,26.2,10.5,68.6,1000.9,5.9,1,Rainy,3.848,11.5021
2010-07-25,2010,7,25,19990.02,m3,Cameroon,23.1,17.2,26.9,6.2,63.0,991.8,10.7,1,Rainy,3.848,11.5021
2010-07-26,2010,7,26,21269.97,m3,Cameroon,21.3,16.6,26.1,6.3,90.6,1005.2,14.2,1,Rainy,3.848,11.5021
2010-07-27,2010,7,27,20784.61,m3,Cameroon,22.2,18.8,25.9,10.7,82.0,1024.5,14.2,1,Rainy,3.848,11.5021
2010-07-28,2010,7,28,19886.67,m3,Cameroon,21.8,17.7,26.2,13.5,82.9,1022.1,13.3,1,Rainy,3.848,11.5021
2010-07-29,2010,7,29,19629.01,m3,Cameroon,21.5,15.6,27.3,3.3,81.0,1006.9,7.7,1,Rainy,3.848,11.5021
2010-07-30,2010,7,30,18987.51,m3,Cameroon,23.1,18.7,28.0,3.6,63.5,1031.4,13.2,1,Rainy,3.848,11.5021
2010-07-31,2010,7,31,19894.51,m3,Cameroon,24.3,20.0,27.9,16.9,95.0,993.3,11.0,1,Rainy,3.848,11.5021
2010-08-01,2010,8,1,23331.73,m3,Cameroon,20.4,14.5,25.1,4.3,68.5,1008.3,6.5,1,Rainy,3.848,11.5021
2010-08-02,2010,8,2,26210.03,m3,Cameroon,21.0,15.1,26.6,7.6,53.2,1021.1,6.7,1,Rainy,3.848,11.5021
2010-08-03,2010,8,3,22799.29,m3,Cameroon,20.1,14.8,24.7,8.8,80.1,1012.3,6.5,1,Rainy,3.848,11.5021
2010-08-04,2010,8,4,14938.64,m3,Cameroon,20.9,15.1,24.0,13.3,92.5,997.9,11.8,1,Rainy,3.848,11.5021
2010-08-05,2010,8,5,23557.43,m3,Cameroon,23.0,19.5,28.0,17.6,73.4,1007.6,5.3,1,Rainy,3.848,11.5021
2010-08-06,2010,8,6,25408.25,m3,Cameroon,21.6,18.4,26.8,5.8,78.1,1015.7,12.4,1,Rainy,3.848,11.5021
2010-08-07,2010,8,7,25710.28,m3,Cameroon,23.5,17.6,28.0,9.5,76.3,1008.0,9.4,1,Rainy,3.848,11.5021
2010-08-08,2010,8,8,24556.82,m3,Cameroon,23.1,18.1,27.6,26.7,69.1,996.7,10.6,1,Rainy,3.848,11.5021
2010-08-09,2010,8,9,18360.12,m3,Cameroon,22.2,16.9,25.9,3.6,61.5,1019.1,11.2,1,Rainy,3.848,11.5021
2010-08-10,2010,8,10,22542.03,m3,Cameroon,25.8,20.1,28.0,7.6,63.7,1011.2,10.7,1,Rainy,3.848,11.5021
2010-08-11,2010,8,11,23492.51,m3,Cameroon,20.1,15.9,24.9,21.5,66.9,1006.4,11.9,1,Rainy,3.848,11.5021
2010-08-12,2010,8,12,24382.24,m3,Cameroon,18.3,13.3,23.5,15.6,90.4,1018.9,12.6,1,Rainy,3.848,11.5021
2010-08-13,2010,8,13,26918.24,m3,Cameroon,22.2,18.7,27.5,8.0,66.9,1013.8,9.5,1,Rainy,3.848,11.5021
2010-08-14,2010,8,14,23770.73,m3,Cameroon,23.3,17.6,27.6,5.9,93.6,1011.2,5.7,1,Rainy,3.848,11.5021
2010-08-15,2010,8,15,21559.59,m3,Cameroon,19.1,15.9,24.2,15.2,63.6,1013.7,10.4,1,Rainy,3.848,11.5021
2010-08-16,2010,8,16,18127.01,m3,Cameroon,22.5,18.3,27.6,9.7,72.8,1012.9,13.3,1,Rainy,3.848,11.5021
2010-08-17,2010,8,17,19833.05,m3,Cameroon,22.9,18.6,27.5,3.4,68.7,1006.7,5.7,1,Rainy,3.848,11.5021
2010-08-18,2010,8,18,24710.16,m3,Cameroon,21.7,15.7,26.3,11.9,64.3,1007.9,5.5,1,Rainy,3.848,11.5021
2010-08-19,2010,8,19,25412.32,m3,Cameroon,19.7,16.2,24.4,3.2,91.1,1013.6,12.3,1,Rainy,3.848,11.5021
2010-08-20,2010,8,20,24975.89,m3,Cameroon,19.9,14.0,24.7,10.0,95.0,1006.8,6.7,1,Rainy,3.848,11.5021
2010-08-21,2010,8,21,19911.27,m3,Cameroon,19.0,13.4,23.0,10.7,70.0,1023.7,8.6,1,Rainy,3.848,11.5021
2010-08-22,2010,8,22,24689.05,m3,Cameroon,19.9,14.5,24.4,2.5,80.5,1007.6,6.5,1,Rainy,3.848,11.5021
2010-08-23,2010,8,23,30037.32,m3,Cameroon,20.1,16.5,23.2,5.8,85.5,1009.1,9.2,1,Rainy,3.848,11.5021
2010-08-24,2010,8,24,20718.73,m3,Cameroon,21.0,15.9,26.1,3.2,62.3,1020.9,11.6,1,Rainy,3.848,11.5021
2010-08-25,2010,8,25,22430.43,m3,Cameroon,20.9,15.6,24.9,3.3,95.0,1007.4,9.5,1,Rainy,3.848,11.5021
2010-08-26,2010,8,26,25904.53,m3,Cameroon,21.6,17.2,25.9,1.2,95.0,1022.5,5.6,1,Rainy,3.848,11.5021
2010-08-27,2010,8,27,23015.71,m3,Cameroon,22.8,17.0,27.7,8.1,53.6,1021.6,13.9,1,Rainy,3.848,11.5021
2010-08-28,2010,8,28,28503.6,m3,Cameroon,17.9,13.9,23.7,4.3,74.2,1001.2,12.5,1,Rainy,3.848,11.5021
2010-08-29,2010,8,29,25559.95,m3,Cameroon,19.6,16.1,23.4,13.1,66.1,1006.1,9.8,1,Rainy,3.848,11.5021
2010-08-30,2010,8,30,17185.76,m3,Cameroon,17.8,12.2,22.1,12.0,83.7,1016.2,8.6,1,Rainy,3.848,11.5021
2010-08-31,2010,8,31,21763.54,m3,Cameroon,18.6,13.4,23.7,7.7,66.1,1010.7,9.4,1,Rainy,3.848,11.5021
2010-09-01,2010,9,1,24981.86,m3,Cameroon,19.3,15.8,22.5,3.0,60.4,1024.1,8.4,1,Rainy,3.848,11.5021
2010-09-02,2010,9,2,19231.85,m3,Cameroon,21.0,15.7,24.6,7.1,73.4,1013.8,10.4,1,Rainy,3.848,11.5021
2010-09-03,2010,9,3,26796.29,m3,Cameroon,18.5,15.3,24.4,4.1,54.6,1015.6,5.4,1,Rainy,3.848,11.5021
2010-09-04,2010,9,4,26162.39,m3,Cameroon,18.8,13.8,24.5,1.3,72.5,1018.3,7.4,1,Rainy,3.848,11.5021
2010-09-05,2010,9,5,25220.28,m3,Cameroon,22.6,17.5,26.1,30.5,72.4,1025.6,10.6,1,Rainy,3.848,11.5021
2010-09-06,2010,9,6,22590.89,m3,Cameroon,19.2,14.0,23.0,7.6,62.6,1009.0,7.2,1,Rainy,3.848,11.5021
2010-09-07,2010,9,7,21863.14,m3,Cameroon,22.0,17.5,27.0,10.9,68.7,1006.7,11.5,1,Rainy,3.848,11.5021
2010-09-08,2010,9,8,18589.23,m3,Cameroon,20.7,17.1,24.5,23.8,85.2,1017.8,5.0,1,Rainy,3.848,11.5021
2010-09-09,2010,9,9,23634.43,m3,Cameroon,19.2,16.2,24.7,10.0,58.3,1006.0,8.1,1,Rainy,3.848,11.5021
2010-09-10,2010,9,10,21371.91,m3,Cameroon,18.7,13.2,22.9,3.6,71.2,1013.6,14.2,1,Rainy,3.848,11.5021
2010-09-11,2010,9,11,20931.51,m3,Cameroon,18.3,12.3,24.2,16.8,89.0,1016.6,12.5,1,Rainy,3.848,11.5021
2010-09-12,2010,9,12,22320.91,m3,Cameroon,18.2,12.9,22.2,10.4,89.7,1007.4,11.8,1,Rainy,3.848,11.5021
2010-09-13,2010,9,13,24789.2,m3,Cameroon,17.3,13.5,21.3,2.7,56.0,1000.6,13.7,1,Rainy,3.848,11.5021
2010-09-14,2010,9,14,19787.29,m3,Cameroon,17.0,13.4,20.6,10.9,69.6,1005.3,13.3,1,Rainy,3.848,11.5021
2010-09-15,2010,9,15,24010.66,m3,Cameroon,16.8,13.7,22.0,4.4,62.4,1010.5,7.6,1,Rainy,3.848,11.5021
2010-09-16,2010,9,16,19193.46,m3,Cameroon,18.0,15.0,23.7,1.6,66.5,1016.8,10.0,1,Rainy,3.848,11.5021
2010-09-17,2010,9,17,22035.51,m3,Cameroon,19.7,14.5,25.1,13.3,95.0,1003.3,8.1,1,Rainy,3.848,11.5021
2010-09-18,2010,9,18,22564.66,m3,Cameroon,17.8,12.4,23.1,8.5,65.3,1007.5,9.8,1,Rainy,3.848,11.5021
2010-09-19,2010,9,19,31492.61,m3,Cameroon,18.7,14.7,24.1,11.4,56.9,1013.1,14.1,1,Rainy,3.848,11.5021
2010-09-20,2010,9,20,23393.56,m3,Cameroon,16.5,11.2,21.8,7.4,90.9,1032.7,12.4,1,Rainy,3.848,11.5021
2010-09-21,2010,9,21,21507.95,m3,Cameroon,18.3,14.0,21.9,10.2,78.1,1013.3,13.9,1,Rainy,3.848,11.5021
2010-09-22,2010,9,22,19081.35,m3,Cameroon,19.1,14.6,22.9,4.8,50.7,1029.7,8.4,1,Rainy,3.848,11.5021
2010-09-23,2010,9,23,20421.53,m3,Cameroon,17.6,12.7,22.7,14.2,67.0,1009.8,12.8,1,Rainy,3.848,11.5021
2010-09-24,2010,9,24,25968.48,m3,Cameroon,18.6,14.5,24.1,7.6,86.7,1014.5,10.3,1,Rainy,3.848,11.5021
2010-09-25,2010,9,25,30501.67,m3,Cameroon,19.4,15.1,24.6,10.4,80.7,1006.5,11.4,1,Rainy,3.848,11.5021
2010-09-26,2010,9,26,20957.18,m3,Cameroon,18.9,14.5,21.9,34.0,71.7,1025.2,6.5,1,Rainy,3.848,11.5021
2010-09-27,2010,9,27,23509.98,m3,Cameroon,17.0,13.2,21.3,7.0,74.8,1000.4,6.0,1,Rainy,3.848,11.5021
2010-09-28,2010,9,28,31252.51,m3,Cameroon,17.8,14.1,21.2,5.4,42.8,1013.0,8.4,1,Rainy,3.848,11.5021
2010-09-29,2010,9,29,25297.81,m3,Cameroon,18.2,13.7,24.0,12.0,73.8,1004.9,13.2,1,Rainy,3.848,11.5021
2010-09-30,2010,9,30,22777.08,m3,Cameroon,14.6,10.7,18.0,10.5,69.6,1017.1,8.4,1,Rainy,3.848,11.5021
2010-10-01,2010,10,1,28634.01,m3,Cameroon,17.7,13.5,22.3,4.0,68.9,1023.8,14.5,1,Rainy,3.848,11.5021
2010-10-02,2010,10,2,26980.31,m3,Cameroon,16.6,13.3,21.2,6.4,77.9,1021.3,7.2,1,Rainy,3.848,11.5021
2010-10-03,2010,10,3,18317.25,m3,Cameroon,17.6,14.2,22.8,4.8,89.9,1019.7,5.5,1,Rainy,3.848,11.5021
2010-10-04,2010,10,4,25033.84,m3,Cameroon,17.2,13.9,22.1,9.4,63.5,1023.1,14.8,1,Rainy,3.848,11.5021
2010-10-05,2010,10,5,27792.29,m3,Cameroon,17.1,11.3,20.7,2.4,78.3,1016.7,8.0,1,Rainy,3.848,11.5021
2010-10-06,2010,10,6,17579.45,m3,Cameroon,19.5,16.1,23.2,2.8,85.3,1008.0,5.6,1,Rainy,3.848,11.5021
2010-10-07,2010,10,7,26016.56,m3,Cameroon,16.8,12.6,21.7,4.4,52.2,1004.2,14.2,1,Rainy,3.848,11.5021
2010-10-08,2010,10,8,20527.09,m3,Cameroon,17.6,14.5,23.5,2.5,64.3,1008.2,8.5,1,Rainy,3.848,11.5021
2010-10-09,2010,10,9,21047.42,m3,Cameroon,17.5,12.9,21.0,7.3,56.7,1012.4,8.9,1,Rainy,3.848,11.5021
2010-10-10,2010,10,10,27999.84,m3,Cameroon,18.6,14.5,22.7,4.9,75.5,1002.0,7.6,1,Rainy,3.848,11.5021
2010-10-11,2010,10,11,18145.71,m3,Cameroon,17.5,11.7,22.8,1.8,73.3,1006.1,11.9,1,Rainy,3.848,11.5021
2010-10-12,2010,10,12,24984.86,m3,Cameroon,17.3,12.9,22.1,3.3,75.3,989.5,6.8,1,Rainy,3.848,11.5021
2010-10-13,2010,10,13,21734.59,m3,Cameroon,15.5,10.0,19.4,7.4,73.2,1023.4,11.3,1,Rainy,3.848,11.5021
2010-10-14,2010,10,14,22609.99,m3,Cameroon,16.3,13.2,22.3,8.2,89.0,1008.0,8.0,1,Rainy,3.848,11.5021
2010-10-15,2010,10,15,20895.14,m3,Cameroon,15.5,12.4,20.0,10.3,69.8,1019.8,9.5,1,Rainy,3.848,11.5021
2010-10-16,2010,10,16,30862.96,m3,Cameroon,16.0,10.1,22.0,3.3,68.7,1020.0,5.4,1,Rainy,3.848,11.5021
2010-10-17,2010,10,17,26456.29,m3,Cameroon,15.1,11.3,21.0,2.6,85.8,1010.9,10.2,1,Rainy,3.848,11.5021
2010-10-18,2010,10,18,26840.16,m3,Cameroon,15.9,11.2,20.4,7.3,67.3,1016.7,12.0,1,Rainy,3.848,11.5021
2010-10-19,2010,10,19,25245.09,m3,Cameroon,13.9,10.0,19.8,12.2,78.0,999.1,7.2,1,Rainy,3.848,11.5021
2010-10-20,2010,10,20,26777.02,m3,Cameroon,17.3,14.2,22.0,1.4,73.5,993.7,9.6,1,Rainy,3.848,11.5021
2010-10-21,2010,10,21,16595.45,m3,Cameroon,16.2,11.4,22.1,5.4,93.0,1019.2,14.2,1,Rainy,3.848,11.5021
2010-10-22,2010,10,22,23323.23,m3,Cameroon,16.4,11.6,21.1,7.5,68.3,1004.5,12.8,1,Rainy,3.848,11.5021
2010-10-23,2010,10,23,23127.95,m3,Cameroon,14.1,10.2,18.5,4.8,48.7,1005.2,11.0,1,Rainy,3.848,11.5021
2010-10-24,2010,10,24,25546.48,m3,Cameroon,18.3,12.6,22.2,3.1,88.5,1015.0,14.3,1,Rainy,3.848,11.5021
2010-10-25,2010,10,25,27888.21,m3,Cameroon,13.7,10.0,17.9,3.3,68.1,1003.6,7.2,1,Rainy,3.848,11.5021
2010-10-26,2010,10,26,19940.88,m3,Cameroon,14.1,10.0,18.1,11.0,80.8,1001.3,7.5,1,Rainy,3.848,11.5021
2010-10-27,2010,10,27,18238.69,m3,Cameroon,13.8,10.0,17.1,6.6,79.0,1014.6,12.6,1,Rainy,3.848,11.5021
2010-10-28,2010,10,28,21093.99,m3,Cameroon,13.8,10.0,19.4,4.9,80.1,1017.9,6.6,1,Rainy,3.848,11.5021
2010-10-29,2010,10,29,23616.05,m3,Cameroon,16.4,11.1,21.7,1.7,52.0,1007.4,13.9,1,Rainy,3.848,11.5021
2010-10-30,2010,10,30,20331.93,m3,Cameroon,15.1,10.0,18.3,9.3,84.4,1021.5,11.5,1,Rainy,3.848,11.5021
2010-10-31,2010,10,31,17187.14,m3,Cameroon,15.5,12.0,19.2,0.9,80.9,999.6,7.0,0,Rainy,3.848,11.5021
2010-11-01,2010,11,1,26783.22,m3,Cameroon,14.9,10.0,20.1,0.1,78.4,1006.8,12.3,0,Dry,3.848,11.5021
2010-11-02,2010,11,2,26599.61,m3,Cameroon,12.4,10.0,16.0,0.3,75.2,1017.7,14.4,0,Dry,3.848,11.5021
2010-11-03,2010,11,3,33544.99,m3,Cameroon,15.2,10.0,19.5,0.2,75.3,1013.4,6.4,0,Dry,3.848,11.5021
2010-11-04,2010,11,4,35155.56,m3,Cameroon,16.2,10.3,21.5,0.7,73.7,1036.3,13.8,0,Dry,3.848,11.5021
2010-11-05,2010,11,5,32902.34,m3,Cameroon,17.3,13.6,22.0,0.0,68.9,1038.9,11.1,0,Dry,3.848,11.5021
2010-11-06,2010,11,6,33763.91,m3,Cameroon,16.8,11.6,20.2,0.6,86.4,1007.4,6.2,0,Dry,3.848,11.5021
2010-11-07,2010,11,7,35661.09,m3,Cameroon,15.4,12.0,19.4,0.1,73.0,1000.4,9.2,0,Dry,3.848,11.5021
2010-11-08,2010,11,8,30733.1,m3,Cameroon,16.2,11.2,19.9,0.2,78.0,996.3,12.7,0,Dry,3.848,11.5021
2010-11-09,2010,11,9,27284.07,m3,Cameroon,14.3,10.0,18.8,1.1,61.5,1010.1,6.9,0,Dry,3.848,11.5021
2010-11-10,2010,11,10,27566.64,m3,Cameroon,12.7,10.0,18.0,0.5,85.1,1014.8,14.3,0,Dry,3.848,11.5021
2010-11-11,2010,11,11,32704.78,m3,Cameroon,13.4,10.0,17.3,0.6,93.2,1028.2,8.0,0,Dry,3.848,11.5021
2010-11-12,2010,11,12,23662.48,m3,Cameroon,15.6,12.0,20.4,0.1,72.5,1021.4,5.4,0,Dry,3.848,11.5021
2010-11-13,2010,11,13,27006.68,m3,Cameroon,16.4,11.0,21.9,0.1,85.5,1019.0,11.8,0,Dry,3.848,11.5021
2010-11-14,2010,11,14,29822.5,m3,Cameroon,16.4,10.7,21.5,1.2,61.8,1020.8,6.5,0,Dry,3.848,11.5021
2010-11-15,2010,11,15,36100.11,m3,Cameroon,17.4,14.2,22.2,0.7,57.7,1002.5,13.6,0,Dry,3.848,11.5021
2010-11-16,2010,11,16,31340.25,m3,Cameroon,14.7,11.1,19.8,0.5,87.1,1022.6,9.0,0,Dry,3.848,11.5021
2010-11-17,2010,11,17,23759.59,m3,Cameroon,12.0,10.0,15.9,2.7,59.4,1019.0,10.3,1,Dry,3.848,11.5021
2010-11-18,2010,11,18,32237.74,m3,Cameroon,13.5,10.0,17.3,0.8,80.4,1014.1,9.4,0,Dry,3.848,11.5021
2010-11-19,2010,11,19,27300.05,m3,Cameroon,12.4,10.0,17.2,0.1,68.4,1010.7,5.7,0,Dry,3.848,11.5021
2010-11-20,2010,11,20,30213.25,m3,Cameroon,14.3,10.5,18.6,0.3,95.0,1009.3,13.0,0,Dry,3.848,11.5021
2010-11-21,2010,11,21,30807.54,m3,Cameroon,15.0,11.6,20.9,2.1,78.8,1025.2,8.2,1,Dry,3.848,11.5021
2010-11-22,2010,11,22,27475.72,m3,Cameroon,13.2,10.0,17.2,1.1,79.5,1022.3,12.6,0,Dry,3.848,11.5021
2010-11-23,2010,11,23,31819.66,m3,Cameroon,12.0,10.0,17.9,1.4,95.0,1008.7,10.7,0,Dry,3.848,11.5021
2010-11-24,2010,11,24,28300.06,m3,Cameroon,14.7,10.2,18.3,1.0,55.4,1029.9,6.8,0,Dry,3.848,11.5021
2010-11-25,2010,11,25,29030.13,m3,Cameroon,15.4,10.0,20.7,0.3,47.9,1003.0,11.8,0,Dry,3.848,11.5021
2010-11-26,2010,11,26,29713.67,m3,Cameroon,14.6,10.0,18.4,0.1,92.6,1033.0,14.3,0,Dry,3.848,11.5021
2010-11-27,2010,11,27,30541.02,m3,Cameroon,14.4,11.3,20.2,0.6,78.3,1013.0,10.2,0,Dry,3.848,11.5021
2010-11-28,2010,11,28,29478.01,m3,Cameroon,12.3,10.0,17.1,0.2,92.8,1031.2,9.1,0,Dry,3.848,11.5021
2010-11-29,2010,11,29,27837.39,m3,Cameroon,13.0,10.0,17.1,0.0,83.2,1029.9,13.4,0,Dry,3.848,11.5021
2010-11-30,2010,11,30,29696.91,m3,Cameroon,12.9,10.0,17.4,3.0,67.5,1013.9,7.3,1,Dry,3.848,11.5021
2010-12-01,2010,12,1,33503.53,m3,Cameroon,14.0,10.0,19.2,2.4,76.4,1007.9,14.2,1,Dry,3.848,11.5021
2010-12-02,2010,12,2,37241.86,m3,Cameroon,12.0,10.0,16.8,1.1,71.4,1016.8,12.2,0,Dry,3.848,11.5021
2010-12-03,2010,12,3,27579.18,m3,Cameroon,15.4,10.4,20.3,1.9,82.5,1014.8,8.9,0,Dry,3.848,11.5021
2010-12-04,2010,12,4,34429.2,m3,Cameroon,12.0,10.0,15.6,0.9,88.3,1022.6,6.5,0,Dry,3.848,11.5021
2010-12-05,2010,12,5,33761.75,m3,Cameroon,14.1,10.0,19.6,1.0,80.7,996.6,11.6,0,Dry,3.848,11.5021
2010-12-06,2010,12,6,29151.72,m3,Cameroon,14.3,10.0,17.3,0.3,49.4,1030.2,6.0,0,Dry,3.848,11.5021
2010-12-07,2010,12,7,27936.91,m3,Cameroon,12.4,10.0,16.9,0.4,80.2,1013.4,7.9,0,Dry,3.848,11.5021
2010-12-08,2010,12,8,31446.1,m3,Cameroon,13.4,10.0,17.2,0.1,56.0,1004.7,5.0,0,Dry,3.848,11.5021
2010-12-09,2010,12,9,32403.96,m3,Cameroon,12.0,10.0,16.0,0.8,60.8,1003.7,14.1,0,Dry,3.848,11.5021
2010-12-10,2010,12,10,32849.62,m3,Cameroon,15.8,11.6,20.7,2.0,62.8,1008.5,8.6,0,Dry,3.848,11.5021
2010-12-11,2010,12,11,31401.34,m3,Cameroon,14.8,10.0,20.5,0.1,71.8,1003.7,8.2,0,Dry,3.848,11.5021
2010-12-12,2010,12,12,36850.58,m3,Cameroon,16.1,12.9,19.2,0.3,77.6,1018.8,14.5,0,Dry,3.848,11.5021
2010-12-13,2010,12,13,28677.78,m3,Cameroon,15.2,10.9,18.6,0.6,95.0,1018.2,10.0,0,Dry,3.848,11.5021
2010-12-14,2010,12,14,27643.9,m3,Cameroon,14.0,10.5,18.8,0.1,82.1,1008.2,5.4,0,Dry,3.848,11.5021
2010-12-15,2010,12,15,36810.71,m3,Cameroon,14.6,10.0,19.8,0.2,76.6,1012.3,11.6,0,Dry,3.848,11.5021
2010-12-16,2010,12,16,28698.36,m3,Cameroon,16.3,12.6,20.9,1.5,66.2,1016.3,12.8,0,Dry,3.848,11.5021
2010-12-17,2010,12,17,29683.27,m3,Cameroon,14.5,10.0,19.9,0.1,77.8,1028.7,7.7,0,Dry,3.848,11.5021
2010-12-18,2010,12,18,28691.32,m3,Cameroon,12.0,10.0,17.4,0.6,70.7,1026.4,11.0,0,Dry,3.848,11.5021
2010-12-19,2010,12,19,31357.0,m3,Cameroon,16.3,10.5,21.8,0.3,77.2,1015.6,11.9,0,Dry,3.848,11.5021
2010-12-20,2010,12,20,23681.74,m3,Cameroon,15.7,10.8,18.9,0.1,58.5,1014.7,9.0,0,Dry,3.848,11.5021
2010-12-21,2010,12,21,25811.49,m3,Cameroon,13.5,10.0,17.9,1.0,69.2,1004.3,6.1,0,Dry,3.848,11.5021
2010-12-22,2010,12,22,25975.83,m3,Cameroon,12.0,10.0,16.0,0.4,68.8,1006.0,11.0,0,Dry,3.848,11.5021
2010-12-23,2010,12,23,36427.69,m3,Cameroon,13.9,10.5,19.8,2.2,80.9,1002.1,5.1,1,Dry,3.848,11.5021
2010-12-24,2010,12,24,24203.05,m3,Cameroon,15.2,10.4,19.9,3.5,89.9,1024.8,5.3,1,Dry,3.848,11.5021
2010-12-25,2010,12,25,37014.17,m3,Cameroon,16.1,12.4,19.6,0.1,81.4,1009.3,9.1,0,Dry,3.848,11.5021
2010-12-26,2010,12,26,23923.11,m3,Cameroon,12.8,10.0,18.5,0.9,66.8,1029.1,10.2,0,Dry,3.848,11.5021
2010-12-27,2010,12,27,31103.2,m3,Cameroon,12.0,10.0,16.0,0.3,81.8,1017.7,14.5,0,Dry,3.848,11.5021
2010-12-28,2010,12,28,37842.2,m3,Cameroon,13.7,10.0,18.4,0.0,53.2,1025.2,7.0,0,Dry,3.848,11.5021
2010-12-29,2010,12,29,27526.8,m3,Cameroon,12.7,10.0,16.2,0.6,54.4,1005.5,5.7,0,Dry,3.848,11.5021
2010-12-30,2010,12,30,33605.76,m3,Cameroon,15.3,12.0,21.1,0.0,61.0,1008.3,14.3,0,Dry,3.848,11.5021
2010-12-31,2010,12,31,32866.53,m3,Cameroon,12.8,10.0,16.0,0.3,95.0,1022.6,12.1,0,Dry,3.848,11.5021
2011-01-01,2011,1,1,23354.44,m3,Cameroon,12.0,10.0,16.8,1.2,85.0,1025.7,11.3,0,Dry,3.848,11.5021
2011-01-02,2011,1,2,32835.52,m3,Cameroon,12.1,10.0,17.5,0.6,87.6,1027.4,6.7,0,Dry,3.848,11.5021
2011-01-03,2011,1,3,34292.1,m3,Cameroon,14.1,10.6,17.4,1.1,83.7,1019.2,7.5,0,Dry,3.848,11.5021
2011-01-04,2011,1,4,39786.78,m3,Cameroon,12.0,10.0,15.3,0.4,53.2,1014.0,7.4,0,Dry,3.848,11.5021
2011-01-05,2011,1,5,35425.6,m3,Cameroon,12.0,10.0,15.3,0.1,95.0,1023.0,14.5,0,Dry,3.848,11.5021
2011-01-06,2011,1,6,39731.43,m3,Cameroon,12.0,10.0,16.4,0.1,77.0,1010.6,7.6,0,Dry,3.848,11.5021
2011-01-07,2011,1,7,36975.7,m3,Cameroon,12.0,10.0,15.7,2.1,74.1,1017.7,7.2,1,Dry,3.848,11.5021
2011-01-08,2011,1,8,33798.2,m3,Cameroon,12.0,10.0,16.4,1.8,94.7,1011.2,14.8,0,Dry,3.848,11.5021
2011-01-09,2011,1,9,36149.03,m3,Cameroon,12.0,10.0,17.8,0.5,69.8,1025.9,12.7,0,Dry,3.848,11.5021
2011-01-10,2011,1,10,33831.96,m3,Cameroon,13.4,10.0,18.5,0.2,73.7,1013.8,14.7,0,Dry,3.848,11.5021
2011-01-11,2011,1,11,36254.17,m3,Cameroon,12.0,10.0,15.4,0.1,62.4,1020.7,12.6,0,Dry,3.848,11.5021
2011-01-12,2011,1,12,34648.24,m3,Cameroon,15.1,10.7,20.8,0.7,66.6,996.5,12.4,0,Dry,3.848,11.5021
2011-01-13,2011,1,13,25401.07,m3,Cameroon,14.1,10.0,17.8,0.3,73.3,1016.4,8.5,0,Dry,3.848,11.5021
2011-01-14,2011,1,14,33867.36,m3,Cameroon,12.3,10.0,17.3,1.2,72.6,1026.5,6.1,0,Dry,3.848,11.5021
2011-01-15,2011,1,15,33770.09,m3,Cameroon,14.0,10.0,19.7,0.6,56.3,1012.3,9.2,0,Dry,3.848,11.5021
2011-01-16,2011,1,16,39619.84,m3,Cameroon,12.8,10.0,16.9,0.2,58.6,1016.5,10.7,0,Dry,3.848,11.5021
